,BOOKED
43002,1
2342,0
18155,1
22333,0
17148,0
53620,1
43699,1
8201,0
16008,0
36645,0
16676,0
43629,1
14081,0
46200,0
28847,0
43040,1
32901,0
34260,0
47275,0
47832,0
20852,0
38179,0
45743,0
33238,0
45655,0
3840,0
47905,0
953,0
32626,0
17547,1
14514,0
11797,0
44988,0
16384,0
14480,0
22264,0
18421,0
21311,1
30880,0
43500,0
26536,1
41950,0
2055,0
400,0
13927,0
44962,0
51947,0
6269,0
6596,0
38008,1
15378,1
46191,0
19861,0
8926,0
2490,0
28672,0
24968,0
28815,0
11772,0
27368,1
45788,0
21430,0
22400,0
36379,0
18714,1
27667,1
24346,0
18847,0
14945,1
15746,0
17380,0
51807,0
23909,0
54954,0
19870,0
36309,0
49291,0
26121,1
12119,0
21943,0
51975,1
23394,0
32716,0
32487,0
44592,0
17655,0
15727,1
7821,0
29731,0
24913,1
8354,0
13955,0
17338,0
6454,0
26768,1
24004,0
30094,0
25617,1
18521,0
41587,0
379,1
24364,0
11893,0
48148,0
28395,0
19976,0
2893,0
51845,0
19752,1
53874,0
28835,1
48355,0
38347,0
30098,0
36104,1
5262,1
45720,0
21689,0
10753,0
28217,0
46973,0
3126,0
8362,1
10121,0
45517,0
35755,0
40005,0
13672,0
3702,1
3594,0
30700,1
41174,0
11900,0
10471,0
13897,0
18073,0
33007,1
47976,0
46314,1
34093,0
13850,0
12305,0
5825,0
20155,0
34110,0
49672,0
20892,0
24143,0
12510,0
48363,0
53438,0
20020,0
32466,1
10180,0
32854,1
3325,0
50869,1
19271,0
15556,0
19483,0
18877,0
53929,0
48028,1
40058,0
55133,0
4168,0
13801,0
23048,1
31178,0
29314,0
8777,0
13350,0
24077,0
13023,0
37202,0
30046,0
29498,1
52670,0
40113,0
9526,1
21197,1
20924,1
53265,0
42466,1
38259,0
35641,1
25101,0
32775,0
32866,0
45253,0
29276,0
23108,0
20654,1
21390,0
3979,0
31938,0
33331,0
726,0
43179,0
32904,0
36737,0
40073,1
54685,0
4758,0
47673,0
40278,0
9786,0
46137,1
33194,0
41635,0
39171,0
20745,0
30065,1
1956,1
22095,0
19790,1
46938,0
24337,1
40206,1
37769,0
2164,0
52835,0
53618,0
555,0
41611,0
30479,0
5040,0
25356,0
14535,0
17544,0
1743,0
6638,0
48796,0
6265,0
51666,0
14802,0
25264,0
53016,0
1619,1
42930,0
43844,0
23554,0
15094,0
30428,1
34502,1
37606,0
29357,0
34751,0
15880,0
47748,0
26023,1
52953,0
33970,0
15284,0
26269,0
37437,1
39642,0
42934,0
43244,0
33230,0
24987,1
38005,0
16833,0
27612,0
23060,0
46010,0
6653,0
48619,0
18545,0
33302,1
12937,0
32825,0
14598,0
38036,1
54316,1
15923,1
51504,1
44138,0
31017,0
35463,0
7477,0
8906,0
53639,0
38830,0
25406,0
14259,1
2270,0
7613,0
16201,0
26016,1
34145,0
754,0
46730,0
52402,0
43261,0
14083,0
36320,1
40431,0
16941,0
55236,0
13988,0
46540,1
31875,0
20868,0
25594,0
31814,0
8893,0
38253,0
19215,1
22042,0
16585,0
22149,0
9369,0
369,0
24169,0
17,0
3893,0
22247,0
23441,1
37362,0
4356,0
42605,0
53865,0
6997,1
35689,0
22296,0
51145,0
36895,0
48747,0
5098,0
49990,1
32153,0
25262,0
6406,1
38502,0
37395,0
14207,0
15211,1
9232,0
22517,1
1173,0
35277,0
19050,0
21122,0
26320,0
23996,0
54506,0
26852,1
48635,0
30495,0
26961,1
27870,0
11248,1
28610,0
43271,0
30990,0
28808,0
50623,1
19650,0
37834,0
34787,0
53163,0
32652,0
40525,0
49323,0
42933,0
8087,0
12155,0
662,0
32615,1
2762,0
5236,0
53013,0
44876,0
1506,0
5345,0
23360,0
25687,0
38366,0
9089,0
10380,0
7100,1
53752,1
42415,0
42985,0
55229,0
50786,0
1457,0
53385,0
5355,1
13192,0
32495,0
16589,0
14194,0
7135,0
12924,1
4013,0
20586,1
24463,0
44868,0
16154,1
52491,0
19197,1
26343,0
41036,0
26763,0
53704,0
13225,0
14439,1
36392,1
6277,0
42551,0
12729,1
10538,0
47120,0
47870,0
23939,0
1990,0
24410,0
42873,0
54213,0
17288,0
14549,0
43421,0
32499,0
8835,0
49117,0
17912,0
23878,0
32758,0
46967,0
38520,0
31429,1
6620,0
17960,0
23216,0
34457,0
828,0
24459,1
33600,0
23569,0
55103,0
12071,0
52115,0
39536,0
51311,0
24825,0
28814,1
17277,0
54178,0
12110,1
44372,0
34313,0
17130,1
45080,0
35800,0
29335,0
52311,0
8503,0
711,0
13866,0
32542,0
23922,0
32455,1
55171,1
39470,0
51453,0
4610,0
38790,0
8741,1
15690,0
32520,0
3168,1
29391,0
19387,0
8910,0
11378,0
21989,0
47357,0
34277,0
34575,0
33461,0
40774,0
37113,0
30822,0
26478,0
7215,0
6554,1
11901,0
52107,0
9374,0
23828,0
47603,0
47702,0
22153,0
86,0
39538,0
6460,0
8887,0
33225,0
29224,0
38348,0
21400,1
41818,0
33580,1
15640,0
51104,0
54509,0
20597,0
7415,0
39327,1
6022,0
43017,1
39927,0
2127,0
49186,0
21341,0
32059,0
38363,0
1635,1
33624,0
18350,0
1885,0
10149,0
51889,0
27644,0
10686,0
7806,1
19744,1
27565,0
9921,0
21817,0
52296,0
7757,1
33752,0
54257,0
5425,0
39202,1
51709,0
7769,0
48450,0
5928,1
49150,0
6389,1
23188,0
50029,0
9880,1
36253,0
18112,0
20031,0
23913,0
28375,1
31469,0
9433,0
30786,0
2630,0
40645,1
18618,0
19156,1
36199,0
19520,1
44653,0
43928,0
30187,1
7555,0
44780,0
34467,1
45185,0
45488,0
19784,1
28799,1
17529,0
52452,0
35376,0
28628,0
26410,0
47530,0
29803,0
28542,0
23241,1
24118,0
5860,0
15486,1
55158,0
20551,0
44659,1
16813,0
46287,0
51674,0
1278,1
39898,0
39076,0
38647,0
48646,1
34785,0
36921,0
166,0
34992,0
2661,0
15946,0
3744,0
6941,1
13740,1
26328,0
52319,0
24613,0
28630,0
40684,0
45155,0
36494,0
4933,0
36953,0
32814,0
24543,0
15002,0
11996,0
46789,0
13124,0
45029,0
41306,0
34067,0
19054,0
28352,0
32556,0
43728,0
40017,0
31920,0
3177,0
31143,0
32108,0
30571,0
46703,0
12810,0
49360,0
10146,0
7270,1
38732,0
10210,0
36720,0
42515,0
26288,0
41445,0
4923,0
46130,0
4837,0
22320,0
22020,0
28033,0
21158,0
34527,1
38658,1
30748,1
5729,0
33877,0
45935,0
769,0
1911,0
44384,0
16332,0
13928,0
8108,0
53342,0
16257,0
10704,1
13444,0
20227,0
3651,1
33278,0
43806,0
17950,0
32755,0
52094,0
12074,0
7623,0
18914,0
10165,0
14807,0
28028,0
31322,0
34293,0
15151,0
23505,0
52745,0
37316,1
18080,0
12355,0
45881,0
39024,1
11617,0
3352,0
43961,0
28764,1
12176,0
26770,0
49035,0
13645,1
46120,0
17015,0
8622,0
31604,1
21532,0
9979,0
51164,1
10996,0
18432,0
46248,0
27236,0
21667,0
23801,0
246,1
7840,0
11693,0
8327,0
9790,0
32171,0
19758,0
14089,0
33642,0
4461,0
14469,0
2732,0
15631,0
1168,0
4712,0
33434,0
44178,0
10842,1
29055,0
37551,0
15175,0
40427,0
50137,0
23333,0
18138,0
22651,0
27413,0
23363,0
13822,0
36920,0
54554,1
12677,0
12409,0
8364,0
3257,0
50627,0
33611,0
46817,0
30049,0
29695,0
50134,0
45590,0
26903,0
54487,0
20842,0
46085,0
47371,0
28164,0
26317,0
49854,0
45815,0
2372,0
11603,0
21240,0
3372,0
7197,0
34468,1
10245,0
5304,0
32746,0
43423,0
48725,1
40486,0
2013,0
46152,0
18437,1
7594,0
20713,1
48624,0
32898,1
29461,0
25536,0
48072,0
13707,0
32644,0
34653,0
23044,0
42423,0
36358,0
5547,0
17272,1
6097,0
24365,0
45283,0
13066,0
17792,0
31357,0
53546,0
19031,0
40189,0
30490,1
25803,0
35521,0
7882,0
10757,0
49156,0
53195,0
36552,0
35560,0
52950,0
17733,0
15357,1
30527,0
30608,0
55048,1
50373,0
32456,0
44208,0
24953,0
39373,0
45827,0
42020,0
44054,0
8665,0
18209,0
55011,1
27301,1
36171,0
25691,0
48955,0
33803,1
43151,0
34880,0
8159,0
6972,0
55256,0
1077,0
45032,0
49461,1
23502,0
16692,0
43108,0
2129,0
46396,0
48855,1
28838,0
16394,0
46905,0
19676,0
40163,1
35389,0
9380,0
35513,0
42475,0
51267,0
54936,0
29874,0
23811,0
26906,0
33336,0
2358,0
26080,0
49776,0
35602,0
42367,0
50506,0
321,0
38879,0
28477,0
39071,0
15161,0
37063,0
12602,0
45770,0
51255,0
28730,0
34703,0
42227,0
10499,0
9481,0
6928,0
42951,0
44329,0
37950,0
7919,1
4361,0
4304,0
37164,0
3036,0
46446,1
8240,0
52318,0
2554,0
22551,0
256,0
54141,0
4678,0
53986,0
35663,0
9662,0
46354,0
4996,0
40987,0
947,0
45329,0
16004,0
15212,0
4774,0
36119,0
18828,0
22407,0
24187,0
40446,0
20186,0
36668,0
13002,0
55106,0
4466,0
349,0
27117,0
47229,0
45066,1
35962,1
39847,0
7399,0
51855,0
30472,0
25606,0
32890,0
8387,0
19901,0
48066,0
47184,0
15288,0
25342,0
21782,0
6969,0
22587,0
30306,0
19586,0
23746,0
39114,0
23648,0
44751,0
29848,0
6695,0
22455,0
2474,0
50204,0
50830,0
24754,1
37204,0
24263,0
52571,0
50826,0
30912,0
7480,0
43732,0
15165,0
16644,0
4376,0
52074,0
30722,0
5591,0
43195,0
4093,1
14682,0
16642,1
36778,0
25452,0
15618,0
43131,0
4024,0
7262,0
35043,1
51752,0
17563,0
3646,0
32986,1
53960,0
21317,0
46676,0
16131,0
121,0
42669,1
26665,0
20428,0
18461,0
7400,1
2667,1
51863,0
6896,0
26196,0
9361,0
18370,1
3373,0
19048,1
36058,0
42103,0
23072,0
12433,0
40894,0
40811,0
8081,0
30794,0
25725,0
20328,0
28625,0
25846,0
47079,0
16860,0
44134,0
28766,0
6046,0
43132,0
37055,0
51892,0
7609,0
41870,0
19869,0
4862,1
29849,0
16448,0
44537,0
56,0
31904,0
22785,0
41024,0
43747,0
52001,1
11490,0
15928,0
23745,0
7982,0
50511,0
26745,0
18666,0
18447,0
45744,0
54596,0
6739,0
25073,0
576,0
34622,0
25106,1
29254,0
27352,0
41519,0
15854,1
4522,0
443,0
19904,0
2337,0
22740,0
35556,0
54060,0
40832,0
13536,0
4842,0
18059,0
46093,0
1159,0
44612,1
29832,0
3776,0
45249,0
49477,1
808,1
34140,0
3836,0
14550,1
42248,0
4372,0
22336,0
22760,0
43289,0
19657,0
23366,0
42068,0
42693,0
13884,0
34806,0
1004,1
10356,0
10288,0
26837,0
36571,0
37598,0
38497,0
48346,1
2218,0
9291,0
8505,1
36111,0
40418,0
53878,0
21690,0
14062,0
29816,0
46004,0
41118,0
34613,1
51313,0
25238,0
32673,0
44976,0
16159,0
17211,0
5349,0
55090,0
42520,0
27636,0
40612,0
5367,0
39479,0
52459,0
30991,0
54993,0
51660,0
15920,0
26849,0
18940,0
10942,0
14981,0
29390,0
48928,0
28912,0
18901,1
10617,1
12348,1
48307,0
14374,0
49755,0
6498,0
26449,0
11258,0
43873,0
23702,0
37604,0
46888,0
24156,1
3401,0
4699,0
18557,1
53809,0
27263,0
5845,0
21348,0
30081,0
14292,0
24382,0
30986,0
456,0
26249,0
23877,0
12258,0
25123,0
40265,0
5199,0
33402,0
49571,0
11084,0
4473,0
11241,0
19008,0
44804,0
21418,0
14088,0
26102,0
53525,0
3172,0
39288,1
3504,0
31567,0
46091,0
18455,0
10186,0
34066,0
36680,0
17024,0
53358,0
22340,0
2338,0
8215,0
37453,0
37649,1
3161,0
47006,0
40117,0
11718,0
5078,0
24995,0
26800,0
16339,0
47259,0
47261,0
21295,0
19995,0
27015,1
15853,1
34778,0
53499,0
45593,0
22826,0
2336,0
36340,0
51176,0
35421,0
49309,0
27805,1
10828,1
46253,0
49265,0
12662,0
17163,0
50878,0
51677,0
37044,1
22370,0
48321,1
25795,1
35571,0
51955,0
17243,0
22738,0
13368,0
23287,0
30836,0
15133,0
263,0
21218,1
13546,0
33252,0
26238,0
54409,0
36505,0
22965,0
17032,0
46933,0
27663,0
12569,0
2015,0
19892,0
48995,0
53209,0
14530,0
26069,0
13508,0
14477,1
54956,0
33245,1
16304,0
40893,0
26726,0
1467,0
8139,0
42397,1
47554,0
26301,0
18725,0
26542,1
12882,0
34165,0
39715,0
54391,0
53405,0
4328,0
33882,0
12050,0
16451,1
25209,0
46096,0
8803,0
47623,0
12706,0
32101,0
29751,0
10833,0
5778,0
29271,0
21898,1
38170,0
4069,1
3626,0
29483,0
11301,0
35157,0
50346,0
40317,0
12707,0
41971,0
48787,1
5627,0
35522,0
51706,0
10662,0
31895,0
26454,0
10325,0
40759,0
47287,0
45010,0
8732,0
19326,0
19423,0
34380,0
33812,0
27677,0
52463,0
10120,0
15719,0
7032,0
27754,0
1703,0
36530,0
5213,1
48137,0
45280,0
48483,0
54760,0
53037,1
25602,1
24454,0
12548,0
6591,0
42922,0
27596,0
17069,0
50701,0
25066,0
33645,0
47921,0
31299,0
50620,0
13321,0
29879,0
5468,1
48641,0
32185,0
28484,1
45061,0
32164,0
29370,0
21236,0
21953,0
39632,0
36060,0
35,0
48501,0
43328,0
9313,1
47415,0
19660,1
24816,0
49734,1
29072,0
39211,0
25355,0
6925,1
24394,0
35118,0
47879,0
38513,0
29990,0
49137,0
23842,1
34718,0
50414,1
23306,0
9194,0
43102,0
11370,0
29356,0
11742,0
46641,0
35606,0
8100,0
37513,0
48851,1
45471,0
10735,1
4185,0
6392,0
41411,0
43340,0
43641,0
35596,0
18593,1
34268,0
26570,1
4081,0
35552,1
397,0
10444,0
40640,0
32724,0
39369,0
20168,0
48300,0
35604,0
9482,0
16101,0
2007,0
35577,0
21829,0
32582,0
35855,0
14925,0
35875,0
43163,0
29988,0
8221,0
23370,1
39436,0
37466,0
23933,0
27745,0
49883,0
19289,0
14184,1
53883,0
29526,0
28697,1
51512,0
53147,0
47894,0
10212,0
44061,0
792,0
40139,0
39036,0
52262,0
25844,0
12125,0
42083,0
15245,0
50738,0
1497,0
35751,0
54231,0
14270,0
19298,0
17231,0
2931,0
37907,1
20260,0
4484,0
49114,0
44529,0
25033,0
29149,1
6233,0
36086,0
46290,1
26481,1
52144,0
18651,0
38093,0
2112,0
6760,0
54355,1
46758,0
31935,0
52545,0
36117,0
6171,1
22805,0
50285,1
47425,0
53607,0
46328,0
34660,0
5771,0
45818,0
24428,0
52934,0
20322,0
53530,1
9508,0
3347,0
55031,0
11781,0
37468,0
39768,0
45851,1
29509,0
1115,0
21381,0
17110,0
8337,1
42628,1
27235,0
7363,0
49532,0
12805,0
8051,0
51718,0
43112,0
4751,0
48018,0
44647,0
2384,0
31722,0
3570,0
32228,0
29060,0
55088,1
2868,1
54319,0
47391,0
46097,0
28051,1
43110,1
7511,0
3198,0
36482,0
6102,0
14507,0
46369,0
34424,0
43646,0
5635,0
55034,0
39346,0
45021,0
53108,0
39938,1
32783,0
16876,0
32727,1
7211,0
28280,0
30337,0
47577,1
33029,1
30237,0
45554,0
39526,0
3687,0
4993,0
50672,1
2699,0
9131,1
15118,0
27254,1
6814,1
8924,0
2346,0
38996,0
35374,0
40079,0
19367,1
11017,0
12614,0
29138,0
3547,0
11470,0
12443,0
25427,0
16857,0
41385,1
37997,0
15888,0
19439,1
47768,0
15808,0
2857,0
20088,0
4974,0
11344,0
13842,1
26984,1
26476,0
16270,1
39579,0
12357,0
21562,1
7650,0
11096,0
50943,0
10173,0
30439,0
30079,0
23921,0
33632,0
42564,0
12679,0
38600,0
28423,0
35631,0
47053,0
15082,0
54050,1
6256,0
20520,0
42618,0
249,0
1551,0
13843,0
15493,0
42389,0
4329,0
38822,0
47083,0
12999,0
9601,1
21353,1
2095,0
47352,0
27449,0
11578,0
35944,0
29614,0
29822,0
5796,0
11568,0
29469,0
9935,0
17981,1
26492,0
50248,0
4957,0
10809,0
41985,0
14712,0
3173,0
23804,0
19930,1
24193,0
46014,0
40343,0
22203,1
9258,0
3406,1
46158,0
47888,0
15062,0
49076,0
37340,0
22181,0
31551,0
46424,0
4469,0
3250,0
48289,0
22325,1
47059,1
24423,0
25586,0
29487,0
3804,0
3807,1
38935,0
41379,0
47651,0
15342,0
49675,0
38690,1
41500,0
5559,0
27482,0
25759,0
27339,0
9762,0
40934,0
15908,0
40434,0
26095,0
18707,1
14314,1
1471,1
13498,0
21845,0
13883,0
22960,0
51825,0
3286,0
29408,0
6690,0
48348,0
35187,0
17215,0
5869,0
357,0
47813,0
51960,0
40643,0
51526,0
23462,0
44688,1
12422,0
7680,0
20577,0
42400,0
33265,0
34870,0
17513,0
46711,0
35918,0
13201,0
23492,0
7822,0
6386,0
50497,0
34578,0
19668,0
29454,0
2780,0
21134,0
23147,1
13613,0
15858,0
18777,0
20363,0
48805,0
639,0
49645,0
53240,0
23724,0
31531,0
35102,0
42792,0
28419,0
19212,0
26711,0
36266,0
4063,0
54909,0
39413,0
32992,0
14225,0
45991,0
51199,1
3117,0
39843,0
29692,0
42819,0
4167,0
14153,1
31275,0
13033,0
41518,1
1484,0
4998,1
49950,0
28927,0
17299,0
49633,0
51533,1
46179,0
11204,0
18231,0
16436,0
13908,0
45407,1
50639,1
25718,0
41927,0
147,0
16895,0
43724,0
2207,1
16141,0
37080,0
38539,0
27556,0
54061,0
9412,0
50376,0
24323,0
29449,0
10440,0
16779,0
37633,0
23117,0
10598,0
18974,0
55192,0
1146,0
25732,0
35726,0
12244,0
7730,0
3075,0
28096,0
35032,0
10411,0
35939,0
44899,0
45482,0
35943,0
26581,0
49240,0
28471,0
20575,0
27149,0
52831,0
19076,0
26819,0
31113,0
41943,0
2642,1
25554,0
40631,0
44435,0
51357,0
36211,0
4536,1
12015,0
3987,1
30670,0
43718,0
29681,0
34449,0
34661,0
11479,0
3925,0
11188,0
42301,0
46140,0
41034,0
53893,0
212,0
21955,0
43505,0
5854,0
24178,0
21535,0
36237,0
24227,0
24633,0
30377,1
24501,0
21149,0
39700,0
40047,0
51540,0
37954,0
15348,1
16970,0
54622,0
19832,0
41486,0
7713,0
10018,0
51583,0
47491,0
28231,0
22338,0
15685,0
54619,0
35214,0
26391,0
20170,0
9610,1
48016,0
15422,1
32392,0
48768,0
28578,0
28245,1
32932,0
18180,0
8767,0
13941,0
35991,1
8985,0
12197,0
10630,0
52241,0
35890,0
34085,1
36980,0
12788,0
6138,0
24866,0
12392,0
6541,0
44426,0
49193,0
18387,0
20093,0
38447,1
42903,1
9340,0
692,1
7525,0
44228,0
24387,0
7060,0
7427,1
20191,0
37434,0
51869,0
30219,0
26111,0
44182,0
4442,0
54261,0
43354,1
48273,1
40852,0
50170,0
15595,0
18627,0
14664,0
10101,1
20202,0
45990,0
52572,0
55018,0
23454,1
53191,0
28036,0
24408,0
36270,0
33236,0
21196,1
1987,1
38426,0
33037,1
49690,0
15935,0
43001,0
36424,0
51020,0
21142,1
39150,0
7317,0
21694,0
29127,0
28745,0
51766,0
18645,0
51786,1
25476,0
30134,0
27419,0
32033,0
6803,0
39117,0
28506,0
31231,1
6085,0
2014,0
20689,0
51296,0
10063,0
9414,1
54836,0
32350,0
15915,0
19450,0
6338,0
10038,1
8050,1
19564,0
40517,0
19696,0
34328,0
23856,1
15309,0
4607,1
54163,0
33527,0
48403,0
17794,0
5953,1
47188,0
28228,0
20324,1
55134,0
9416,1
1059,0
19211,0
13452,1
53576,0
2469,0
19292,0
28027,0
3145,0
8209,0
42668,1
53958,0
44102,0
19182,0
19188,0
13717,1
33047,0
48999,0
48904,1
32807,0
38465,1
53382,1
36748,0
35413,0
31292,0
7481,1
25470,0
29122,0
3461,1
33902,0
45389,0
14139,0
52123,0
1129,0
31752,0
1984,0
47958,0
53552,0
22936,0
11673,0
12839,0
50978,0
21949,0
22212,0
4228,0
53391,1
20948,0
2389,0
52895,0
9437,0
42958,1
24341,0
25952,1
35531,0
33825,0
39457,0
38903,0
17726,0
3566,0
23512,0
41991,1
50900,0
15502,0
41579,0
1905,1
18531,1
39830,0
46783,0
12731,0
50989,0
50474,0
54430,0
52933,0
47347,1
9524,0
9777,0
19137,0
43134,0
5534,0
38534,0
3007,0
31399,1
38328,0
17061,0
45277,1
19999,0
31485,0
12385,0
31771,1
49973,1
1880,0
27631,0
1176,0
28137,0
7986,0
5987,0
34304,0
44584,0
41787,0
28724,0
12776,0
47963,0
30161,0
26008,0
6191,0
44811,0
3233,0
44400,0
15984,0
15515,0
45377,1
5224,0
53513,0
26786,0
20747,0
41658,0
13438,1
3350,0
27771,1
39838,1
15423,0
10016,0
22590,1
15180,1
41251,0
1056,1
19779,0
39913,0
720,0
52513,0
51553,0
9090,0
1141,0
52397,1
46702,0
19805,0
46517,0
26038,0
49071,0
45463,0
22732,0
30500,0
4366,0
52434,0
48803,1
28043,0
7531,0
23524,0
27611,0
27564,0
18403,0
19019,0
1512,0
17913,0
19207,0
25903,1
24569,1
4702,0
22176,0
5976,0
39631,0
44141,0
50328,0
40932,0
7246,0
51664,0
37742,0
20589,0
5146,0
39126,0
43613,0
35094,0
40023,0
53237,0
6999,0
26939,0
3317,0
53288,0
22225,0
12722,0
54488,1
32726,0
11368,0
8828,0
52599,0
52967,0
30497,0
49134,0
49946,0
7091,0
14191,1
16321,0
23966,1
7355,0
38570,0
14819,0
46106,0
14536,0
16437,0
46694,0
27541,0
31324,0
46631,0
39719,0
8986,0
5782,0
12969,0
49851,0
24300,1
39499,0
15136,0
5067,0
8174,0
27904,1
47501,0
49465,0
37218,1
18025,0
27961,0
49771,0
45480,0
23043,0
21579,0
6890,0
24830,0
41671,0
41055,0
30801,0
42719,0
44020,0
34994,0
48977,0
33794,0
13666,0
8846,0
40988,0
12123,0
29589,0
45835,1
37003,0
31412,1
12087,0
35066,0
27043,0
11540,0
29869,0
35305,0
47278,0
45541,1
5192,1
1171,0
52347,0
34637,0
43407,0
13389,0
32739,1
50529,1
18958,1
20058,0
6740,0
33780,0
9798,0
34595,0
31665,0
14244,0
49853,0
11561,0
587,0
11150,0
1938,0
34266,0
46101,1
24407,0
54577,0
34332,0
6385,0
29435,0
27334,0
22827,0
50843,0
12920,0
43221,0
13764,0
23916,0
666,0
42943,0
23520,1
26702,0
3688,0
31435,0
18338,1
52568,0
32133,0
45634,0
3468,1
37681,0
4715,0
29328,0
44207,0
45852,0
16579,1
6757,0
12568,0
31924,0
50578,0
42117,0
37118,0
4885,0
26468,0
3509,1
17694,1
26833,0
16377,0
4495,1
9826,0
6470,1
16512,0
34083,0
43166,0
35344,0
49459,0
9407,0
24634,0
7514,0
14952,0
5784,0
39649,0
16104,0
16393,0
33438,0
12647,0
29987,0
8521,0
51833,1
47568,1
47967,0
37353,0
32965,0
46494,0
18229,0
47769,0
27057,0
12661,0
40850,0
52000,0
30232,1
45197,0
39855,0
18454,0
53318,0
19984,0
36832,0
14164,1
8760,0
44500,1
36135,0
2965,0
7108,0
46331,0
39055,0
35540,0
19671,0
5506,0
25841,0
38882,1
42702,1
45850,0
14879,1
28134,0
52739,0
45235,0
1738,0
27217,0
51737,0
47510,0
7502,0
19365,0
42472,0
1773,0
52742,0
22563,0
21588,0
51217,0
49301,0
22645,0
54866,0
7836,0
6971,0
7406,0
14912,1
19356,0
20449,0
8318,1
29443,0
42850,0
8484,0
52092,0
18622,0
33099,1
24809,0
34309,1
51586,0
28908,0
5485,0
17916,0
4487,0
36063,0
52720,0
26431,1
50037,0
7333,0
44677,0
49067,1
23260,0
48426,1
737,0
12132,0
49376,0
53903,0
52862,0
25487,0
29475,0
10107,0
22763,0
34409,0
12312,1
16837,1
11007,1
7973,0
49411,1
13950,0
18333,0
13375,0
52255,0
44878,0
51007,0
41235,0
32571,0
21112,0
23171,0
10226,0
28635,0
32611,0
11042,0
27964,0
31601,0
23334,1
50859,1
5005,0
52049,0
51097,0
54662,1
48912,0
45540,0
34615,0
36398,0
49778,0
46376,0
30605,0
39648,1
54393,0
2000,0
53831,1
27060,0
7005,0
20870,1
52851,0
37559,0
27605,0
43331,0
20726,0
28019,0
17139,0
23069,0
28951,1
22310,0
49996,0
43963,0
213,0
28221,1
16574,0
8953,0
9059,0
5424,0
43903,0
34535,0
24495,0
51110,1
27191,1
22544,1
34373,0
18443,0
48197,1
42604,0
5893,0
45278,0
36360,0
12423,0
35966,0
36772,0
34900,0
2789,0
23973,0
5159,0
12691,1
13832,1
25075,0
15800,0
49843,0
43937,1
20171,0
48597,0
6930,0
24132,0
54129,0
26746,0
34233,0
36109,0
21003,0
52674,0
9656,0
34297,1
43936,0
28549,0
31088,0
42262,0
43022,0
53070,0
8475,0
2488,0
39040,0
8810,0
8416,0
27201,0
22765,0
50798,0
37043,0
34706,0
36789,0
49348,0
31313,0
44615,0
25559,0
33500,0
23009,0
37589,0
13313,1
12421,1
37520,0
47762,0
47451,0
1758,0
7946,0
21635,0
27939,0
31958,0
25246,0
6334,0
34961,0
1073,0
2913,0
25306,0
51419,0
5451,0
43288,0
46877,0
3511,1
2418,1
6251,1
34964,0
28342,0
26666,0
45928,0
11509,1
50395,1
26017,0
4772,0
8343,0
30365,0
54170,0
49154,0
25528,0
15005,0
24962,0
12200,0
52326,0
47873,0
12541,0
1204,0
34461,1
16082,0
40255,0
35477,1
43101,0
45947,0
31118,0
37000,0
33944,0
37096,0
44759,0
46224,0
15979,0
49598,0
4693,0
36955,0
48694,0
25013,0
25628,0
5626,0
13384,0
43346,0
9718,0
40895,0
1117,0
17212,0
53886,0
1154,0
26740,0
35832,0
30803,0
33599,0
29592,1
22877,0
18385,0
53788,0
22440,0
4563,0
29088,1
10123,0
35959,0
25378,0
39292,0
5986,0
28277,0
18647,0
18369,0
45,0
15364,0
26396,0
50440,0
2262,0
27480,0
43962,0
11930,0
34413,1
42937,0
11700,0
45297,0
28998,0
13886,0
19872,0
22636,1
2833,0
36733,0
20465,0
50600,0
13924,0
15163,0
11707,0
39658,0
18594,0
4770,0
8411,0
2288,0
39726,0
26722,0
18931,0
29260,0
54342,0
27120,0
32468,0
29355,0
36551,0
29034,0
3253,0
15588,0
48226,1
30007,1
31709,1
25065,0
18686,1
12689,0
42161,0
16454,0
33506,0
45709,0
28338,0
32845,0
53157,0
19402,0
28848,1
24005,0
41346,1
41262,0
24481,0
873,0
51213,0
3890,0
23889,0
54410,0
27036,0
51678,0
16777,0
45989,0
30772,0
54325,0
40122,1
43391,0
20714,0
46381,0
13409,0
41931,1
8551,0
25466,0
48080,0
23819,0
45477,0
40203,0
6143,0
5057,0
22197,0
9848,0
20187,1
23174,0
43883,0
18419,0
28783,0
53595,0
16058,0
35061,0
6886,0
41903,0
55149,0
2743,0
41550,0
21017,1
8322,0
43651,0
17056,0
32676,0
39252,0
24110,0
50565,0
38482,1
48900,1
34917,0
41768,1
44850,0
6203,0
1768,1
12308,0
49857,0
49160,0
40676,0
13056,0
16148,1
10618,0
10435,0
11799,1
39310,0
14568,0
51594,0
37217,0
16097,0
29218,0
49127,0
46872,0
41510,0
14957,0
18302,0
40539,1
44498,1
4068,0
48806,1
5617,0
33010,0
30009,1
35013,0
26052,0
5938,0
27215,0
53493,0
54702,0
26212,0
29590,0
22127,0
34677,0
8752,0
33148,0
37047,0
23408,1
43818,0
35708,1
18194,1
32385,0
49662,0
43335,0
51546,0
526,0
48622,0
33149,0
23771,0
4920,0
6062,0
10361,0
10148,0
54120,0
51952,0
503,1
32600,1
7171,0
33000,0
15487,0
41014,0
51084,0
51457,0
44971,0
45649,0
40424,0
25263,1
4871,0
43563,1
42887,0
19653,1
24790,0
48741,0
10214,0
23855,0
48734,0
15632,0
54745,0
19529,1
53860,0
41370,0
22644,1
19836,0
